BioProject,Run,Assay.Type,AvgSpotLen,Bases,BioSample,Bytes,Center.Name,Consent,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Experiment,Instrument,Library.Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA.Study,BioSampleModel,Tissue,Isolate,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolation_source,sex,Age,Biomaterial_provider,Strain,breeding_system,MiSeq_run_library,dev_stage,PHENOTYPE,collected_by,Breed,Host,Specimen_voucher,accession..run.,object_status..run.,study..run.,OLD_geo_loc_name,Cultivar,Ecotype,Investigation_type,BIOME,Depth,elev,env_package,feature,Label,lat_lon,material,project_name,lat,lon,counts
PRJNA482684,SRR7589154,WGS,302,3863937188,SAMN09711177,1646622804,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4454361,Illumina HiSeq 2500,BUS-00088,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589158,WGS,302,3184806836,SAMN09711177,1337080061,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4454357,Illumina HiSeq 2500,BUS-00083,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589159,WGS,302,3433945058,SAMN09711177,1481378504,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4454356,Illumina HiSeq 2500,BUS-00082,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589161,WGS,302,2711720212,SAMN09711177,1162595596,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4454354,Illumina HiSeq 2500,BUS-00085,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589163,WGS,302,4293665370,SAMN09711177,1842248130,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4454352,Illumina HiSeq 2500,BUS-00091,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589165,WGS,302,6752563866,SAMN09711177,2852938096,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4454350,Illumina HiSeq 2500,BUS-00010,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589170,WGS,302,5126207796,SAMN09711177,2193024023,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4454345,Illumina HiSeq 2500,BUS-00007,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589172,WGS,302,3728000042,SAMN09711177,1537313970,ARIZONA STATE UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX4454343,Illumina HiSeq 2500,BUS-00009,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589173,WGS,302,3626079874,SAMN09711177,1574464446,ARIZONA STATE UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX4454342,Illumina HiSeq 2500,BUS-00008,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589176,WGS,302,1452195992,SAMN09711177,630779358,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4454339,Illumina HiSeq 2500,BUS-00076,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589178,WGS,302,2743462828,SAMN09711177,1165032041,ARIZONA STATE UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX4454337,Illumina HiSeq 2500,BUS-00074,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589179,WGS,302,4901404432,SAMN09711177,2094923634,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4454336,Illumina HiSeq 2500,BUS-00075,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589182,WGS,302,3097978816,SAMN09711177,1315062166,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4454333,Illumina HiSeq 2500,BUS-00080,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,Invertebrate,Whole body,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR12689207,WGS,310,3521896670,SAMN09711184,1450240077,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX9169184,NextSeq 500,POV_4runs_00114_S83,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689208,WGS,310,3603477820,SAMN09711184,1488310314,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX9169183,NextSeq 500,POV_4runs_00113_S82,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689209,WGS,310,3499029210,SAMN09711184,1434551999,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX9169182,NextSeq 500,POV_4runs_00111_S81,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689210,WGS,310,3358472110,SAMN09711184,1374992870,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX9169181,NextSeq 500,POV_4runs_00110_S80,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689211,WGS,310,3275071570,SAMN09711184,1366289201,ARIZONA STATE UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX9169180,NextSeq 500,POV_4runs_00107_S79,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689212,WGS,310,3419849630,SAMN09711184,1429057098,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX9169179,NextSeq 500,POV_4runs_00106_S78,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689213,WGS,310,3385374840,SAMN09711184,1398843213,ARIZONA STATE UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX9169178,NextSeq 500,POV_4runs_00105_S77,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689214,WGS,310,3632075630,SAMN09711184,1473917618,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX9169177,NextSeq 500,POV_4runs_00102_S76,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689215,WGS,310,3599448440,SAMN09711184,1498076699,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX9169176,NextSeq 500,POV_4runs_00129_S91,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689216,WGS,310,3398972060,SAMN09711184,1407637528,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX9169175,NextSeq 500,POV_4runs_00127_S92,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689217,WGS,310,3437531100,SAMN09711184,1421951221,ARIZONA STATE UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX9169174,NextSeq 500,POV_4runs_00126_S93,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689218,WGS,310,3545185420,SAMN09711184,1453587444,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX9169173,NextSeq 500,POV_4runs_00124_S90,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689219,WGS,310,3128877430,SAMN09711184,1302122851,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX9169172,NextSeq 500,POV_4runs_00122_S89,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689220,WGS,310,3594319180,SAMN09711184,1466726141,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX9169171,NextSeq 500,POV_4runs_00120_S88,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689221,WGS,310,3259175080,SAMN09711184,1336851834,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9169170,NextSeq 500,POV_4runs_00119_S87,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689222,WGS,310,3255411990,SAMN09711184,1355846172,ARIZONA STATE UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX9169169,NextSeq 500,POV_4runs_00117_S86,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689223,WGS,310,3378578710,SAMN09711184,1408772622,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9169168,NextSeq 500,POV_4runs_00116_S85,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689224,WGS,310,3549355540,SAMN09711184,1465306009,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX9169167,NextSeq 500,POV_4runs_00115_S84,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689225,WGS,310,3492634220,SAMN09711184,1425837984,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX9169166,NextSeq 500,POV_4runs_00101_S75,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689226,WGS,310,3452481470,SAMN09711184,1419536955,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9169165,NextSeq 500,POV_4runs_00100_S74,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,Invertebrate,Whole body,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA513203,SRR8401619,WGS,259,4287869233,SAMN10698312,1726905274,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5211041,Illumina HiSeq 2500,KAP-00091,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00091,SRP176377,Model organism or animal,animal,KAP-00091,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401620,WGS,157,3195618791,SAMN10698313,1284568775,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5211040,Illumina HiSeq 2500,KAP-00092,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00092,SRP176377,Model organism or animal,animal,KAP-00092,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401621,WGS,263,2382089681,SAMN10698314,966625815,ARIZONA STATE UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5211039,Illumina HiSeq 2500,KAP-00094,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00094,SRP176377,Model organism or animal,animal,KAP-00094,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401622,WGS,263,1445470289,SAMN10698276,577731412,ARIZONA STATE UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5211038,Illumina HiSeq 2500,KAP-00096,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00096,SRP176377,Model organism or animal,animal,KAP-00096,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401623,WGS,254,4008720025,SAMN10698315,1612536928,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX5211037,Illumina HiSeq 2500,KAP-00098,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00098,SRP176377,Model organism or animal,animal,KAP-00098,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401624,WGS,263,4460815396,SAMN10698277,1781419642,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5211036,Illumina HiSeq 2500,KAP-00099,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00099,SRP176377,Model organism or animal,animal,KAP-00099,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401625,WGS,261,4618380759,SAMN10698278,1879559434,ARIZONA STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5211035,Illumina HiSeq 2500,KAP-00100,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00100,SRP176377,Model organism or animal,animal,KAP-00100,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401626,WGS,247,3753362316,SAMN10698360,1618493804,ARIZONA STATE UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5211034,Illumina HiSeq 2500,TEX-00059,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00059,SRP176377,Model organism or animal,animal,TEX-00059,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401627,WGS,246,3971001564,SAMN10698350,1700378499,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX5211033,Illumina HiSeq 2500,TEX-00058,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00058,SRP176377,Model organism or animal,animal,TEX-00058,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401628,WGS,248,3852898226,SAMN10698359,1657266644,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5211032,Illumina HiSeq 2500,TEX-00055,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00055,SRP176377,Model organism or animal,animal,TEX-00055,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401629,WGS,248,4555288938,SAMN10698349,1963304552,ARIZONA STATE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5211031,Illumina HiSeq 2500,TEX-00050,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00050,SRP176377,Model organism or animal,animal,TEX-00050,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401630,WGS,171,2356111631,SAMN10698363,1015061120,ARIZONA STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX5211030,Illumina HiSeq 2500,TEX-00084,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00084,SRP176377,Model organism or animal,animal,TEX-00084,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401631,WGS,246,3379560960,SAMN10698362,1462062597,ARIZONA STATE UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5211029,Illumina HiSeq 2500,TEX-00082,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00082,SRP176377,Model organism or animal,animal,TEX-00082,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
